,Suburb,Latitude,Longitude,Distance,Venue_Name,Venue_Type
743,Chermside,-27.3859344,153.0294751,9.299883398933025,Gametraders,Toy / Game Store
744,Chermside,-27.3859344,153.0294751,9.299883398933025,Amici Deli,Italian Restaurant
745,Chermside,-27.3859344,153.0294751,9.299883398933025,Thai Ayuthaya,Thai Restaurant
746,Chermside,-27.3859344,153.0294751,9.299883398933025,Sushi Train,Sushi Restaurant
747,Chermside,-27.3859344,153.0294751,9.299883398933025,Burger Urge,Burger Joint
748,Chermside,-27.3859344,153.0294751,9.299883398933025,Breadtop 包店,Bakery
749,Chermside,-27.3859344,153.0294751,9.299883398933025,Boost Juice,Juice Bar
750,Chermside,-27.3859344,153.0294751,9.299883398933025,Apple Chermside,Electronics Store
751,Chermside,-27.3859344,153.0294751,9.299883398933025,Grill'd,Burger Joint
752,Chermside,-27.3859344,153.0294751,9.299883398933025,The Coffee Club,Café
753,Chermside,-27.3859344,153.0294751,9.299883398933025,Westfield Chermside,Shopping Mall
754,Chermside,-27.3859344,153.0294751,9.299883398933025,Hanaichi,Japanese Restaurant
755,Chermside,-27.3859344,153.0294751,9.299883398933025,Myer,Department Store
756,Chermside,-27.3859344,153.0294751,9.299883398933025,Kids Space,Playground
757,Chermside,-27.3859344,153.0294751,9.299883398933025,Event Cinemas - Gold Class,Movie Theater
758,Chermside,-27.3859344,153.0294751,9.299883398933025,ALDI,Supermarket
759,Chermside,-27.3859344,153.0294751,9.299883398933025,Nando's,Portuguese Restaurant
760,Chermside,-27.3859344,153.0294751,9.299883398933025,Kmart,Department Store
761,Chermside,-27.3859344,153.0294751,9.299883398933025,JB Hi-Fi,Electronics Store
762,Chermside,-27.3859344,153.0294751,9.299883398933025,Red Rooster,Fast Food Restaurant
763,Chermside,-27.3859344,153.0294751,9.299883398933025,David Jones,Department Store
764,Chermside,-27.3859344,153.0294751,9.299883398933025,Chermside Aquatic Centre,Pool
765,Chermside,-27.3859344,153.0294751,9.299883398933025,Subway,Sandwich Place
766,Chermside,-27.3859344,153.0294751,9.299883398933025,Chemist Warehouse,Pharmacy
767,Chermside,-27.3859344,153.0294751,9.299883398933025,Dan Murphy's,Liquor Store
768,Chermside,-27.3859344,153.0294751,9.299883398933025,Westfield Chermside Food Court,Food Court
769,Chermside,-27.3859344,153.0294751,9.299883398933025,Woolworths,Supermarket
770,Chermside,-27.3859344,153.0294751,9.299883398933025,Oporto,Fried Chicken Joint
771,Chermside,-27.3859344,153.0294751,9.299883398933025,Stella Rossa,Café
772,Chermside,-27.3859344,153.0294751,9.299883398933025,Target,Big Box Store
773,Chermside,-27.3859344,153.0294751,9.299883398933025,Betty's Burgers,Burger Joint
774,Chermside,-27.3859344,153.0294751,9.299883398933025,Coles,Supermarket
775,Chermside,-27.3859344,153.0294751,9.299883398933025,Battery World,Electronics Store
776,Chermside,-27.3859344,153.0294751,9.299883398933025,Bus Stop A,Bus Stop
777,Chermside,-27.3859344,153.0294751,9.299883398933025,KFC,Fast Food Restaurant
778,Chermside,-27.3859344,153.0294751,9.299883398933025,McDonald's,Fast Food Restaurant
779,Chermside,-27.3859344,153.0294751,9.299883398933025,Shingle Inn,Café
780,Chermside,-27.3859344,153.0294751,9.299883398933025,Scuzi Caffe,Café
781,Chermside,-27.3859344,153.0294751,9.299883398933025,Dymocks,Bookstore
782,Chermside,-27.3859344,153.0294751,9.299883398933025,Sandwichbar,Sandwich Place
783,Chermside,-27.3859344,153.0294751,9.299883398933025,Mekong Chinese,Chinese Restaurant
784,Chermside,-27.3859344,153.0294751,9.299883398933025,The Chermside Apartments,Residential Building (Apartment / Condo)
785,Chermside,-27.3859344,153.0294751,9.299883398933025,Tea Bar,Tea Room
786,Chermside,-27.3859344,153.0294751,9.299883398933025,Hype DC,Shoe Store
787,Chermside,-27.3859344,153.0294751,9.299883398933025,Exotic India,Indian Restaurant
788,Chermside,-27.3859344,153.0294751,9.299883398933025,Robin's Kitchen,Furniture / Home Store
789,Chermside,-27.3859344,153.0294751,9.299883398933025,Big W,Department Store
790,Chermside,-27.3859344,153.0294751,9.299883398933025,Typo,Stationery Store
791,Chermside,-27.3859344,153.0294751,9.299883398933025,Mr Toys Toyworld,Toy / Game Store
792,Chermside,-27.3859344,153.0294751,9.299883398933025,Chermside Tavern,Pub
793,Chermside,-27.3859344,153.0294751,9.299883398933025,Angus & Coote,Jewelry Store
794,Chermside,-27.3859344,153.0294751,9.299883398933025,King Of Knives,Furniture / Home Store
795,Chermside,-27.3859344,153.0294751,9.299883398933025,Starbucks,Coffee Shop
796,Chermside,-27.3859344,153.0294751,9.299883398933025,Sushi Sushi,Sushi Restaurant
797,Chermside,-27.3859344,153.0294751,9.299883398933025,Sportsgirl,Women's Store
798,Chermside,-27.3859344,153.0294751,9.299883398933025,Gallery Cafe,Café
799,Chermside,-27.3859344,153.0294751,9.299883398933025,Jay Jays,Clothing Store
800,Chermside,-27.3859344,153.0294751,9.299883398933025,Hermosa,Tapas Restaurant
801,Chermside,-27.3859344,153.0294751,9.299883398933025,Kamikaze,Japanese Restaurant
802,Chermside,-27.3859344,153.0294751,9.299883398933025,NYC Bagel Deli,Bagel Shop
803,Chermside,-27.3859344,153.0294751,9.299883398933025,Uniqlo,Clothing Store
804,Chermside,-27.3859344,153.0294751,9.299883398933025,Lorna Jane,Women's Store
805,Chermside,-27.3859344,153.0294751,9.299883398933025,Forrest Dr Michael,Doctor's Office
806,Chermside,-27.3859344,153.0294751,9.299883398933025,Bras N Things,Lingerie Store
807,Chermside,-27.3859344,153.0294751,9.299883398933025,G-Star Raw,Clothing Store
808,Chermside,-27.3859344,153.0294751,9.299883398933025,Dusk,Gift Shop
809,Chermside,-27.3859344,153.0294751,9.299883398933025,EB Games,Video Game Store
810,Chermside,-27.3859344,153.0294751,9.299883398933025,Best & Less,Clothing Store
811,Chermside,-27.3859344,153.0294751,9.299883398933025,French Connection,Clothing Store
812,Chermside,-27.3859344,153.0294751,9.299883398933025,Get More Clients Now,Business Service
813,Chermside,-27.3859344,153.0294751,9.299883398933025,Foot Locker,Shoe Store
814,Chermside,-27.3859344,153.0294751,9.299883398933025,Goodlife Health Club,Gym
815,Chermside,-27.3859344,153.0294751,9.299883398933025,Ankara,Food
816,Chermside,-27.3859344,153.0294751,9.299883398933025,Spend Less Shoes,Shoe Store
817,Chermside,-27.3859344,153.0294751,9.299883398933025,City Farmers,Pet Store
818,Chermside West,-27.381389,153.012222,9.87633192538819,Bus Stop 44/15 - Craigslea,Bus Stop
819,Chermside West,-27.381389,153.012222,9.87633192538819,Delross Design Jewellers,Jewelry Store
820,Clayfield,-27.4159369,153.0583828,6.811544705151028,Clayfield Market Fresh,Grocery Store
821,Clayfield,-27.4159369,153.0583828,6.811544705151028,Nando's,Portuguese Restaurant
822,Clayfield,-27.4159369,153.0583828,6.811544705151028,Thai Naramit,Thai Restaurant
823,Clayfield,-27.4159369,153.0583828,6.811544705151028,Let Minnow Cafe,Café
824,Clayfield,-27.4159369,153.0583828,6.811544705151028,Sakana Sushi Dining,Sushi Restaurant
825,Clayfield,-27.4159369,153.0583828,6.811544705151028,White Jam,Café
826,Clayfield,-27.4159369,153.0583828,6.811544705151028,Domino's Pizza,Pizza Place
827,Clayfield,-27.4159369,153.0583828,6.811544705151028,Boost Juice,Juice Bar
828,Clayfield,-27.4159369,153.0583828,6.811544705151028,Subway,Sandwich Place
829,Clayfield,-27.4159369,153.0583828,6.811544705151028,Kmart,Department Store
830,Clayfield,-27.4159369,153.0583828,6.811544705151028,wingBlaster,Wings Joint
831,Clayfield,-27.4159369,153.0583828,6.811544705151028,Coles,Supermarket
832,Clayfield,-27.4159369,153.0583828,6.811544705151028,Anytime Fitness,Gym
833,Clayfield,-27.4159369,153.0583828,6.811544705151028,Target,Big Box Store
834,Clayfield,-27.4159369,153.0583828,6.811544705151028,Subway,Sandwich Place
835,Clayfield,-27.4159369,153.0583828,6.811544705151028,Zarraffa's Coffee,Coffee Shop
836,Clayfield,-27.4159369,153.0583828,6.811544705151028,The Coffee Club,Coffee Shop
837,Clayfield,-27.4159369,153.0583828,6.811544705151028,Princess Thai,Thai Restaurant
838,Clayfield,-27.4159369,153.0583828,6.811544705151028,Clayfield Day & Night Pharmacy,Pharmacy
839,Clayfield,-27.4159369,153.0583828,6.811544705151028,Mamaku Kitchen,Indonesian Restaurant
840,Clayfield,-27.4159369,153.0583828,6.811544705151028,Bus Stop 27 - Clayfield,Bus Stop
841,Clayfield,-27.4159369,153.0583828,6.811544705151028,Toombul,Shopping Mall
842,Clayfield,-27.4159369,153.0583828,6.811544705151028,Toombul Cinemas,Movie Theater
843,Clayfield,-27.4159369,153.0583828,6.811544705151028,Venom Espresso,Café
844,Clayfield,-27.4159369,153.0583828,6.811544705151028,Pizza Plaza,Pizza Place
845,Clayfield,-27.4159369,153.0583828,6.811544705151028,Fish Kitchen,Seafood Restaurant
846,Clayfield,-27.4159369,153.0583828,6.811544705151028,Baked To Perfection,Bakery
847,Clayfield,-27.4159369,153.0583828,6.811544705151028,Aldi,Grocery Store
848,Clayfield,-27.4159369,153.0583828,6.811544705151028,Get You Organised,Dry Cleaner
849,Clayfield,-27.4159369,153.0583828,6.811544705151028,Nextra Toombul News and Megabooks,Newsstand
850,Clayfield,-27.4159369,153.0583828,6.811544705151028,Sushi Station,Sushi Restaurant
851,Clayfield,-27.4159369,153.0583828,6.811544705151028,RASHAYS,Australian Restaurant
852,Clayfield,-27.4159369,153.0583828,6.811544705151028,Muffin Break,Coffee Shop
853,Clayfield,-27.4159369,153.0583828,6.811544705151028,Telstra Store,Mobile Phone Shop
854,Clayfield,-27.4159369,153.0583828,6.811544705151028,ABC Shop,Bookstore
855,Clayfield,-27.4159369,153.0583828,6.811544705151028,Black,Café
856,Clayfield,-27.4159369,153.0583828,6.811544705151028,Bus Stop B,Bus Stop
857,Clayfield,-27.4159369,153.0583828,6.811544705151028,BWS,Liquor Store
858,Clayfield,-27.4159369,153.0583828,6.811544705151028,Pizza Capers,Pizza Place
859,Clayfield,-27.4159369,153.0583828,6.811544705151028,Solo Espresso,Coffee Shop
860,Coopers Plains,-27.5703,153.0372,11.203536629207154,Cafe Kuma,Indian Restaurant
861,Coopers Plains,-27.5703,153.0372,11.203536629207154,7-Eleven,Convenience Store
862,Coopers Plains,-27.5703,153.0372,11.203536629207154,Red Hut Asian Delight,Asian Restaurant
863,Coopers Plains,-27.5703,153.0372,11.203536629207154,Vifone,Mobile Phone Shop
864,Coopers Plains,-27.5703,153.0372,11.203536629207154,Pie Time,Bakery
865,Coopers Plains,-27.5703,153.0372,11.203536629207154,Platform 2,Platform
866,Coopers Plains,-27.5703,153.0372,11.203536629207154,Coopers Plains Railway Station,Train Station
867,Coopers Plains,-27.5703,153.0372,11.203536629207154,Red Rooster,Fast Food Restaurant
868,Coopers Plains,-27.5703,153.0372,11.203536629207154,SK Automotive,Auto Garage
869,Coopers Plains,-27.5703,153.0372,11.203536629207154,Beryl Roberts Park,Park
870,Coopers Plains,-27.5703,153.0372,11.203536629207154,Banoon Railway Station,Train Station
871,Coopers Plains,-27.5703,153.0372,11.203536629207154,Thirsty Camel,Liquor Store
872,Coopers Plains,-27.5703,153.0372,11.203536629207154,3 Sisters,Korean Restaurant
873,Coopers Plains,-27.5703,153.0372,11.203536629207154,ifeelgood 24/7 Coopers Plains,Gym
874,Coopers Plains,-27.5703,153.0372,11.203536629207154,Cairncross Radiators Australia Pty Ltd,Auto Garage
875,Coopers Plains,-27.5703,153.0372,11.203536629207154,Primal Screens,Print Shop
876,Coopers Plains,-27.5703,153.0372,11.203536629207154,Moller's Mechanical Pty Ltd,Frame Store
877,Coopers Plains,-27.5703,153.0372,11.203536629207154,Warung Sendok Garpu,Asian Restaurant
878,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Dendy Cinemas,Indie Movie Theater
879,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Merlo Coffee,Coffee Shop
880,Coorparoo,-27.4945318,153.0592549,4.348166018153952,The Gallery Soho,Coffee Shop
881,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Nando's,Portuguese Restaurant
882,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Bamiyan Restaurant,Afghan Restaurant
883,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Burrito Bar,Burrito Place
884,Coorparoo,-27.4945318,153.0592549,4.348166018153952,McDonald's,Fast Food Restaurant
885,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Coles Express,Convenience Store
886,Coorparoo,-27.4945318,153.0592549,4.348166018153952,In A Pickle,Café
887,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Picnic,Café
888,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Woolworths,Supermarket
889,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Hello Garry Cafe,Coffee Shop
890,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Coles,Supermarket
891,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Domino's Pizza,Pizza Place
892,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Flute Fine Food,Café
893,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Miss India,Indian Restaurant
894,Coorparoo,-27.4945318,153.0592549,4.348166018153952,ALDI,Supermarket
895,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Sushi Kiyo,Japanese Restaurant
896,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Oishii Sushi,Sushi Restaurant
897,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Tepemok Russian Deli,Deli / Bodega
898,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Factory 51,Pizza Place
899,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Pure Health Clubs,Gym
900,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Petstock,Pet Store
901,Coorparoo,-27.4945318,153.0592549,4.348166018153952,The Cheesecake Shop,Cupcake Shop
902,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Shell,Gas Station
903,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Fire & Spice,Sri Lankan Restaurant
904,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Quik-E-Mart,Convenience Store
905,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Coorparoo Railway Station,Train Station
906,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Vintage House Wine & Spirits,Liquor Store
907,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Paxton Mechanical Pty Ltd,Other Repair Shop
908,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Bang Coffee Bar,Coffee Shop
909,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Mons Ban Sabai,Thai Restaurant
910,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Coorparoo Bus Stop 19,Bus Stop
911,Coorparoo,-27.4945318,153.0592549,4.348166018153952,Langlands Park Busway Station,Bus Station
912,Corinda,-27.5442725,152.9823835,9.273043103403706,Caffe Primavera,Café
913,Corinda,-27.5442725,152.9823835,9.273043103403706,Subway,Sandwich Place
914,Corinda,-27.5442725,152.9823835,9.273043103403706,Coles,Supermarket
915,Corinda,-27.5442725,152.9823835,9.273043103403706,Domino's Pizza,Pizza Place
916,Corinda,-27.5442725,152.9823835,9.273043103403706,Dunlop Park Pool,Pool
917,Corinda,-27.5442725,152.9823835,9.273043103403706,Pet Cafe,Café
918,Corinda,-27.5442725,152.9823835,9.273043103403706,Miettes fine breads,Bakery
919,Corinda,-27.5442725,152.9823835,9.273043103403706,Corinda Pharmacy,Pharmacy
920,Corinda,-27.5442725,152.9823835,9.273043103403706,"661 Oxley Rd, Corinda",Shopping Mall
921,Corinda,-27.5442725,152.9823835,9.273043103403706,Hooked On Bread,Bakery
922,Corinda,-27.5442725,152.9823835,9.273043103403706,O'Tooles Tavern,Pub
923,Corinda,-27.5442725,152.9823835,9.273043103403706,Corinda Railway Station,Train Station
924,Corinda,-27.5442725,152.9823835,9.273043103403706,TerryWhite Chemmart,Pharmacy
925,Corinda,-27.5442725,152.9823835,9.273043103403706,Sherwood RSL,Bar
926,Corinda,-27.5442725,152.9823835,9.273043103403706,Corinda Golf Course,Golf Course
927,Corinda,-27.5442725,152.9823835,9.273043103403706,Nixon Park,Park
928,Darra,-27.5660241,152.9532121,12.81555875869639,Darra Railway Station,Train Station
929,Darra,-27.5660241,152.9532121,12.81555875869639,Monier Hotel,Bar
930,Darra,-27.5660241,152.9532121,12.81555875869639,Woolworths,Supermarket
931,Darra,-27.5660241,152.9532121,12.81555875869639,Subway,Sandwich Place
932,Darra,-27.5660241,152.9532121,12.81555875869639,Kim Khanh Restaurant,Vietnamese Restaurant
933,Darra,-27.5660241,152.9532121,12.81555875869639,Darra Station Rd - Darra Station B - Bus Stop 64,Bus Station
934,Darra,-27.5660241,152.9532121,12.81555875869639,Que Huong,Vietnamese Restaurant
935,Darra,-27.5660241,152.9532121,12.81555875869639,Yum Yum Peking Duck,Chinese Restaurant
936,Darra,-27.5660241,152.9532121,12.81555875869639,Cam Ranh,Asian Restaurant
937,Darra,-27.5660241,152.9532121,12.81555875869639,Thanh Quyên,Vietnamese Restaurant
938,Darra,-27.5660241,152.9532121,12.81555875869639,K&K Fresh Food Market,Grocery Store
939,Darra,-27.5660241,152.9532121,12.81555875869639,Pizza Capers,Pizza Place
940,Darra,-27.5660241,152.9532121,12.81555875869639,Brisbane West Indoor Sports,Athletics & Sports
941,Darra,-27.5660241,152.9532121,12.81555875869639,Ducie Street Park,Park
942,Darra,-27.5660241,152.9532121,12.81555875869639,Fernwood Fitness,Gym
943,Darra,-27.5660241,152.9532121,12.81555875869639,Red Dragon Aquatics,Pet Store
944,Darra,-27.5660241,152.9532121,12.81555875869639,The menu,Asian Restaurant
945,Darra,-27.5660241,152.9532121,12.81555875869639,Pizza Hut,Pizza Place
946,Darra,-27.5660241,152.9532121,12.81555875869639,Brumby's,Bakery
947,Darra,-27.5660241,152.9532121,12.81555875869639,Monier Village,Shopping Mall
948,Darra,-27.5660241,152.9532121,12.81555875869639,4 Sushi,Sushi Restaurant
949,Darra,-27.5660241,152.9532121,12.81555875869639,Shanti Indo Lankan Restaurant,Indian Restaurant
950,Darra,-27.5660241,152.9532121,12.81555875869639,Jetts Fitness,Gym / Fitness Center
951,Darra,-27.5660241,152.9532121,12.81555875869639,O'Brien® Glass Brisbane,Construction & Landscaping
952,Darra,-27.5660241,152.9532121,12.81555875869639,AV Domain,Electronics Store
953,Durack,-27.583333,152.983333,13.243946715096426,Chemist Warehouse,Pharmacy
954,Durack,-27.583333,152.983333,13.243946715096426,7-Eleven,Convenience Store
955,Durack,-27.583333,152.983333,13.243946715096426,Blunder Road Country Markets,Farmers Market
956,Durack,-27.583333,152.983333,13.243946715096426,Oven Fresh Bakery,Bakery
957,Durack,-27.583333,152.983333,13.243946715096426,Dan Murphy's,Liquor Store
958,Durack,-27.583333,152.983333,13.243946715096426,ALDI,Supermarket
959,Dutton Park,-27.494167,153.025833,2.7042912315786194,UQ Aquatic Centre,Pool
960,Dutton Park,-27.494167,153.025833,2.7042912315786194,Boggo Road Markets,Farmers Market
961,Dutton Park,-27.494167,153.025833,2.7042912315786194,Fish Kitchen,Fish & Chips Shop
962,Dutton Park,-27.494167,153.025833,2.7042912315786194,Boggo Road Gaol,Historic Site
963,Dutton Park,-27.494167,153.025833,2.7042912315786194,Brewhouse Brisbane,Brewery
964,Dutton Park,-27.494167,153.025833,2.7042912315786194,Ribbetts Fine Foods,BBQ Joint
965,Dutton Park,-27.494167,153.025833,2.7042912315786194,Reverse Garbage,Thrift / Vintage Store
966,Dutton Park,-27.494167,153.025833,2.7042912315786194,The Norman Hotel,Pub
967,Dutton Park,-27.494167,153.025833,2.7042912315786194,Officeworks,Paper / Office Supplies Store
968,Dutton Park,-27.494167,153.025833,2.7042912315786194,Ben's Vietnamese and Chinese Restaurant,Chinese Restaurant
969,Dutton Park,-27.494167,153.025833,2.7042912315786194,The Little Prince Espresso,Café
970,Dutton Park,-27.494167,153.025833,2.7042912315786194,Black Forest Cafe,German Restaurant
971,Dutton Park,-27.494167,153.025833,2.7042912315786194,Cafe Eco,Café
972,Dutton Park,-27.494167,153.025833,2.7042912315786194,Gabba Fruit Market,Fruit & Vegetable Store
973,Dutton Park,-27.494167,153.025833,2.7042912315786194,Red Brick Hotel,Pub
974,Dutton Park,-27.494167,153.025833,2.7042912315786194,"Tri Plumbing - Emergency, Gas Repair, Roofing",Home Service
975,Dutton Park,-27.494167,153.025833,2.7042912315786194,Flannery's Natural Grocers,Organic Grocery
976,Dutton Park,-27.494167,153.025833,2.7042912315786194,Dutton Park Railway Station,Train Station
977,Dutton Park,-27.494167,153.025833,2.7042912315786194,Dogstar,Boutique
978,Dutton Park,-27.494167,153.025833,2.7042912315786194,Cross City Fit,Gym
979,Dutton Park,-27.494167,153.025833,2.7042912315786194,Starbucks,Coffee Shop
980,Dutton Park,-27.494167,153.025833,2.7042912315786194,Pacemaker,Coffee Shop
981,Dutton Park,-27.494167,153.025833,2.7042912315786194,Hancook Korean Restaurant,Korean Restaurant
982,Dutton Park,-27.494167,153.025833,2.7042912315786194,Bengal Kitchen,Indian Restaurant
983,Dutton Park,-27.494167,153.025833,2.7042912315786194,Woolloongabba Art Gallery,Art Gallery
984,Eagle Farm,-27.4332513,153.0829416,7.0031806468158635,Slideways Go Karting Brisbane,Go Kart Track
985,Eagle Farm,-27.4332513,153.0829416,7.0031806468158635,Jucy Cars & Campas,Rental Car Location
986,Eagle Farm,-27.4332513,153.0829416,7.0031806468158635,The T-Shirt Co,Clothing Store
987,Eagle Farm,-27.4332513,153.0829416,7.0031806468158635,Loadrite,Construction & Landscaping
988,Eagle Farm,-27.4332513,153.0829416,7.0031806468158635,Cafe L'Avenue,Café
989,Eagle Farm,-27.4332513,153.0829416,7.0031806468158635,LINDY Australia Pty Ltd,Electronics Store
990,Eagle Farm,-27.4332513,153.0829416,7.0031806468158635,Dickens Assessment and Training Services,Business Service
991,Eagle Farm,-27.4332513,153.0829416,7.0031806468158635,Boom Logistics,Miscellaneous Shop
992,Eagle Farm,-27.4332513,153.0829416,7.0031806468158635,Doomben Railway Station,Train Station
993,Eagle Farm,-27.4332513,153.0829416,7.0031806468158635,Eagles Carvery,Diner
994,Eagle Farm,-27.4332513,153.0829416,7.0031806468158635,TNT - FedEx Station,Shipping Store
995,Eagle Farm,-27.4332513,153.0829416,7.0031806468158635,Best Western Airport 85 Motel,Hotel
996,East Brisbane,-27.482,153.051,2.894314767199117,Sushi Kotobuki,Sushi Restaurant
997,East Brisbane,-27.482,153.051,2.894314767199117,Mowbray Park,Park
998,East Brisbane,-27.482,153.051,2.894314767199117,The Smug Fig,Café
999,East Brisbane,-27.482,153.051,2.894314767199117,Merthyr Bowls Club,Bowling Green
1000,East Brisbane,-27.482,153.051,2.894314767199117,Norman Park Bowls Club,Bowling Green
1001,East Brisbane,-27.482,153.051,2.894314767199117,Subway,Sandwich Place
1002,East Brisbane,-27.482,153.051,2.894314767199117,Lord Stanley Hotel,Pub
1003,East Brisbane,-27.482,153.051,2.894314767199117,Bus Stop 15A,Bus Stop
1004,East Brisbane,-27.482,153.051,2.894314767199117,The Shafston Hotel,Pub
1005,East Brisbane,-27.482,153.051,2.894314767199117,Scully's Place,Deli / Bodega
1006,East Brisbane,-27.482,153.051,2.894314767199117,Cafe 63 East Brisbane,Café
1007,East Brisbane,-27.482,153.051,2.894314767199117,Republic Coffee Traders,Café
1008,East Brisbane,-27.482,153.051,2.894314767199117,TJS Facility Services Queensland,Construction & Landscaping
1009,East Brisbane,-27.482,153.051,2.894314767199117,National Wireless,Electronics Store
1010,East Brisbane,-27.482,153.051,2.894314767199117,Advanced arboriculture,Home Service
1011,East Brisbane,-27.482,153.051,2.894314767199117,Wild Bean Cafe,Café
1012,East Brisbane,-27.482,153.051,2.894314767199117,Wired Espresso Bar,Coffee Shop
1013,East Brisbane,-27.482,153.051,2.894314767199117,French Car Care,Auto Garage
1014,East Brisbane,-27.482,153.051,2.894314767199117,Sweet Mandarin Chinese Restaurant,Chinese Restaurant
1015,East Brisbane,-27.482,153.051,2.894314767199117,BWS,Liquor Store
1016,East Brisbane,-27.482,153.051,2.894314767199117,Paxton Mechanical Pty Ltd,Other Repair Shop
1017,East Brisbane,-27.482,153.051,2.894314767199117,Coorparoo Railway Station,Train Station
1018,East Brisbane,-27.482,153.051,2.894314767199117,Bikram Yoga,Yoga Studio
1019,East Brisbane,-27.482,153.051,2.894314767199117,East Rugby Union Club,Athletics & Sports
1020,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Michael's Oriental Restaurant & Function Centre,Chinese Restaurant
1021,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,BP,Gas Station
1022,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Subway,Sandwich Place
1023,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,The Coffee Club,Coffee Shop
1024,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Espresso Hut,Coffee Shop
1025,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Umart,Electronics Store
1026,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Quest Eight Mile Plains,Hotel
1027,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Multicap,Office
1028,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Black Ink Cafe,Café
1029,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,MBE Eight Mile Plains,Print Shop
1030,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,JWA Pty Ltd,Business Service
1031,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Wild Bean Cafe,Café
1032,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Brisbane Holiday Village,Motel
1033,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Warrigal Rd Bus Stop,Bus Stop
1034,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Bellas Fruit Market,Fruit & Vegetable Store
1035,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Eight Mile Plains Shopping Centre,Shopping Mall
1036,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Best Western Sunnybank Star Motel & Apartments,Hotel
1037,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Michael's Pizza Pasta Ribs,Pizza Place
1038,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Civic Video,Video Store
1039,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Fish 218,Seafood Restaurant
1040,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Nutrien Ag Solutions,Farm
1041,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Bordeaux Bus Stop,Bus Stop
1042,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Saleslink Group,Miscellaneous Shop
1043,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Thirsty Camel,Food & Drink Shop
1044,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Tech Bites Carvery Cafe & Catering,Café
1045,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Just Beautiful Events,Event Service
1046,Eight Mile Plains,-27.5758579,153.0921619,13.492916833720182,Eight Mile Plains Busway Station,Bus Station
1047,Enoggera,-27.428,152.978,6.567047835761819,Frontline,Café
1048,Enoggera,-27.428,152.978,6.567047835761819,K and K Creative Toys,Toy / Game Store
1049,Everton Park,-27.398056,152.988889,8.716948715415251,Teralba Park,Park
1050,Everton Park,-27.398056,152.988889,8.716948715415251,Woolworths,Supermarket
1051,Everton Park,-27.398056,152.988889,8.716948715415251,Subway,Sandwich Place
