,Suburb,Latitude,Longitude,Distance,Venue_Name,Venue_Type
1333,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Harris Farm Markets,Fruit & Vegetable Store
1334,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Bondi Surf Bathers Life Saving Club,Beach
1335,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Speakeasy,Wine Bar
1336,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Blanca Bar & Dining,Restaurant
1337,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Bondi Trattoria,Italian Restaurant
1338,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,North Bondi Grassy Knoll,Beach
1339,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Lox Stock & Barrel,Café
1340,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,North Bondi Rocks,Beach
1341,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Gusto Café,Café
1342,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Bondi Markets,Flea Market
1343,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Movenpick Ice Cream,Ice Cream Shop
1344,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Funky Pies,Vegetarian / Vegan Restaurant
1345,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Sean's Panaroma,Australian Restaurant
1346,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Bangkok Bites,Thai Restaurant
1347,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,La Piadina,Italian Restaurant
1348,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Soy Japanese Restaurant,Japanese Restaurant
1349,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Fishmongers,Seafood Restaurant
1350,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,QT Bondi,Resort
1351,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Speedo's Café,Café
1352,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Organic Republic Bakery,Bakery
1353,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,The Bucket List,Lounge
1354,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Bondi Beach Lookout,Scenic Lookout
1355,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Jo & Willy's Depot,Coffee Shop
1356,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Le Paris Go Cafe,Café
1357,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,New Zealand Natural Ice Cream,Ice Cream Shop
1358,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Fonda,Mexican Restaurant
1359,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Vue Bar,Diner
1360,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Bondi Heads Lookout,Scenic Lookout
1361,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,The Shop Wine Bar,Wine Bar
1362,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,North Bondi Fish,Seafood Restaurant
1363,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Vida Surf Shop,Café
1364,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,BondiTony's Burger Joint,Burger Joint
1365,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Beach Road Hotel,Pub
1366,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,China Diner,Bar
1367,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,COFFEE,Coffee Shop
1368,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Totti’s,Italian Restaurant
1369,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Thai In A Box,Thai Restaurant
1370,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Ravesi's,Bar
1371,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Sabbaba,Middle Eastern Restaurant
1372,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,SHUK Bakery,Bakery
1373,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Icebergs Terrace,Café
1374,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Gelbison Pizzeria Ristorante Italiano,Pizza Place
1375,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Raw Bar,Japanese Restaurant
1376,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Bondi Wholefoods,Health Food Store
1377,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Marks Park,Park
1378,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Rocker,Café
1379,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Bondi Surf Seafoods,Seafood Restaurant
1380,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Ben & Jerry's,Ice Cream Shop
1381,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Bondi Rumba,Latin American Restaurant
1382,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Parida,Café
1383,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Bondi's Best Seafood,Seafood Restaurant
1384,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,The Stuffed Beaver,American Restaurant
1385,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,The Nine,Café
1386,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Fat Rupert's,Australian Restaurant
1387,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Atlas Cafe,Café
1388,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Cafe Bikini,Café
1389,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Mamasan,Asian Restaurant
1390,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Orchard Street Cafe & Elixir Bar,Vegetarian / Vegan Restaurant
1391,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Mackenzie's Bay,Surf Spot
1392,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Rice Pot,Thai Restaurant
1393,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Bondi Fresh,Juice Bar
1394,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,The Grounds by the Sea,Australian Restaurant
1395,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,North Bondi RSL,Bar
1396,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,The Anchor,Bar
1397,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Bikini Bar,Bar
1398,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Fish House,Fish & Chips Shop
1399,Bondi Beach,-33.8914755,151.2766845,6.721863175851019,Organic Earth Food Store,Farmers Market
1400,Bondi Junction,-33.89145,151.2497,4.502610980728058,Savta,Mediterranean Restaurant
1401,Bondi Junction,-33.89145,151.2497,4.502610980728058,Harris Farm Markets,Fruit & Vegetable Store
1402,Bondi Junction,-33.89145,151.2497,4.502610980728058,lululemon athletica,Clothing Store
1403,Bondi Junction,-33.89145,151.2497,4.502610980728058,Ichi-ban Boshi,Japanese Restaurant
1404,Bondi Junction,-33.89145,151.2497,4.502610980728058,Grill'd,Burger Joint
1405,Bondi Junction,-33.89145,151.2497,4.502610980728058,Guzman Y Gomez,Mexican Restaurant
1406,Bondi Junction,-33.89145,151.2497,4.502610980728058,Guzman Y Gomez,Mexican Restaurant
1407,Bondi Junction,-33.89145,151.2497,4.502610980728058,Bambusia,Chinese Restaurant
1408,Bondi Junction,-33.89145,151.2497,4.502610980728058,Burger Project,Burger Joint
1409,Bondi Junction,-33.89145,151.2497,4.502610980728058,Apple Bondi,Electronics Store
1410,Bondi Junction,-33.89145,151.2497,4.502610980728058,Fitness First,Gym
1411,Bondi Junction,-33.89145,151.2497,4.502610980728058,Sushi Train,Sushi Restaurant
1412,Bondi Junction,-33.89145,151.2497,4.502610980728058,Sabbaba,Middle Eastern Restaurant
1413,Bondi Junction,-33.89145,151.2497,4.502610980728058,Monty's Sandwich Shop,Sandwich Place
1414,Bondi Junction,-33.89145,151.2497,4.502610980728058,The Souvlucky Country,Souvlaki Shop
1415,Bondi Junction,-33.89145,151.2497,4.502610980728058,Nikuzo Japanese BBQ (にく蔵),Japanese Restaurant
1416,Bondi Junction,-33.89145,151.2497,4.502610980728058,Luxe Espresso,Café
1417,Bondi Junction,-33.89145,151.2497,4.502610980728058,Harry Hartog,Bookstore
1418,Bondi Junction,-33.89145,151.2497,4.502610980728058,Kelly's Bar & Grill,Steakhouse
1419,Bondi Junction,-33.89145,151.2497,4.502610980728058,Westfield Bondi Junction,Shopping Mall
1420,Bondi Junction,-33.89145,151.2497,4.502610980728058,Elixr Health Club,Gym / Fitness Center
1421,Bondi Junction,-33.89145,151.2497,4.502610980728058,Tea Garden Hotel,Pub
1422,Bondi Junction,-33.89145,151.2497,4.502610980728058,WA Japanese Restaurant Cafe,Japanese Restaurant
1423,Bondi Junction,-33.89145,151.2497,4.502610980728058,Mappen Japanese Noodle & Bowl Bar,Japanese Restaurant
1424,Bondi Junction,-33.89145,151.2497,4.502610980728058,eVent Cinemas,Multiplex
1425,Bondi Junction,-33.89145,151.2497,4.502610980728058,Osteria Riva,Italian Restaurant
1426,Bondi Junction,-33.89145,151.2497,4.502610980728058,Cooper Park,Park
1427,Bondi Junction,-33.89145,151.2497,4.502610980728058,Bondi Pizza,Pizza Place
1428,Bondi Junction,-33.89145,151.2497,4.502610980728058,Max Brenner Chocolate Bar,Dessert Shop
1429,Bondi Junction,-33.89145,151.2497,4.502610980728058,Luxe Bar,Vegetarian / Vegan Restaurant
1430,Bondi Junction,-33.89145,151.2497,4.502610980728058,Ryo's Noodles,Noodle House
1431,Bondi Junction,-33.89145,151.2497,4.502610980728058,Fitness First,Gym
1432,Bondi Junction,-33.89145,151.2497,4.502610980728058,Oxford Street Mall,Pedestrian Plaza
1433,Bondi Junction,-33.89145,151.2497,4.502610980728058,Bellagio Tuckshop,Café
1434,Bondi Junction,-33.89145,151.2497,4.502610980728058,Starbucks,Coffee Shop
1435,Bondi Junction,-33.89145,151.2497,4.502610980728058,Bo Larn,Thai Restaurant
1436,Bondi Junction,-33.89145,151.2497,4.502610980728058,Zara,Clothing Store
1437,Bondi Junction,-33.89145,151.2497,4.502610980728058,The Foodary,Coffee Shop
1438,Bondi Junction,-33.89145,151.2497,4.502610980728058,Pottery Barn,Furniture / Home Store
1439,Bondi Junction,-33.89145,151.2497,4.502610980728058,Meriton Serviced Apartments,Hotel
1440,Bondi Junction,-33.89145,151.2497,4.502610980728058,Coles,Supermarket
1441,Bondi Junction,-33.89145,151.2497,4.502610980728058,David Jones Food Hall,Food Court
1442,Bondi Junction,-33.89145,151.2497,4.502610980728058,JB Hi-Fi,Electronics Store
1443,Bondi Junction,-33.89145,151.2497,4.502610980728058,David Jones,Department Store
1444,Bondi Junction,-33.89145,151.2497,4.502610980728058,Williams-Sonoma,Kitchen Supply Store
1445,Bondi Junction,-33.89145,151.2497,4.502610980728058,El Topo,Cocktail Bar
1446,Bondi Junction,-33.89145,151.2497,4.502610980728058,Triple Pick Coffee,Café
1447,Bondi Junction,-33.89145,151.2497,4.502610980728058,Sushi Rio,Sushi Restaurant
1448,Bondi Junction,-33.89145,151.2497,4.502610980728058,Anytime Fitness,Gym
1449,Bondi Junction,-33.89145,151.2497,4.502610980728058,Zilver Restaurant,Chinese Restaurant
1450,Bondi Junction,-33.89145,151.2497,4.502610980728058,Bondi Junction Village Markets,Farmers Market
1451,Bondi Junction,-33.89145,151.2497,4.502610980728058,The Cook & Baker,Bakery
1452,Bondi Junction,-33.89145,151.2497,4.502610980728058,Public Espresso,Café
1453,Bondi Junction,-33.89145,151.2497,4.502610980728058,Waverley Park,Park
1454,Bondi Junction,-33.89145,151.2497,4.502610980728058,Belvedere Ampitheatre,Performing Arts Venue
1455,Bondi Junction,-33.89145,151.2497,4.502610980728058,Boost Juice,Juice Bar
1456,Bondi Junction,-33.89145,151.2497,4.502610980728058,J&T Thai Kitchen,Thai Restaurant
1457,Bondi Junction,-33.89145,151.2497,4.502610980728058,Toby’s Estate,Coffee Shop
1458,Bondi Junction,-33.89145,151.2497,4.502610980728058,Kmart,Department Store
1459,Bondi Junction,-33.89145,151.2497,4.502610980728058,Crafty Cuts Carvery,Sandwich Place
1460,Bondi Junction,-33.89145,151.2497,4.502610980728058,Bondi Ramen,Ramen Restaurant
1461,Bondi Junction,-33.89145,151.2497,4.502610980728058,Cafe Arno,Café
1462,Bondi Junction,-33.89145,151.2497,4.502610980728058,Ruby's Diner,Diner
1463,Bondi Junction,-33.89145,151.2497,4.502610980728058,Chemist Warehouse,Pharmacy
1464,Bondi Junction,-33.89145,151.2497,4.502610980728058,Cousin Jacks Pasty Co.,Bakery
1465,Bondi Junction,-33.89145,151.2497,4.502610980728058,Oriental Jewel,Chinese Restaurant
1466,Bondi Junction,-33.89145,151.2497,4.502610980728058,ALDI,Supermarket
1467,Bondi Junction,-33.89145,151.2497,4.502610980728058,GoodTime Burgers,Burger Joint
1468,Bondi Junction,-33.89145,151.2497,4.502610980728058,Woolworths,Supermarket
1469,Bondi Junction,-33.89145,151.2497,4.502610980728058,Subway,Sandwich Place
1470,Bondi Junction,-33.89145,151.2497,4.502610980728058,Eastern Suburbs Leagues Club,Sports Bar
1471,Bondi Junction,-33.89145,151.2497,4.502610980728058,Blip Coffee,Café
1472,Bondi Junction,-33.89145,151.2497,4.502610980728058,Plus Fitness 24/7,Gym
1473,Bondi Junction,-33.89145,151.2497,4.502610980728058,Westfield Food Court,Food Court
1474,Bondi Junction,-33.89145,151.2497,4.502610980728058,Sonoma Artisan Sourdough Bakers,Bakery
1475,Bondi Junction,-33.89145,151.2497,4.502610980728058,Cosmopolitan Café,Australian Restaurant
1476,Bondi Junction,-33.89145,151.2497,4.502610980728058,Gusto,Café
1477,Bondi Junction,-33.89145,151.2497,4.502610980728058,The Nelson Hotel,Pub
1478,Bondi Junction,-33.89145,151.2497,4.502610980728058,Bar Mia,Pizza Place
1479,Bondi Junction,-33.89145,151.2497,4.502610980728058,West Elm,Furniture / Home Store
1480,Bondi Junction,-33.89145,151.2497,4.502610980728058,Chemist Warehouse,Pharmacy
1481,Bondi Junction,-33.89145,151.2497,4.502610980728058,Jamaica Blue,Café
1482,Bondi Junction,-33.89145,151.2497,4.502610980728058,7-Eleven,Convenience Store
1483,Bondi Junction,-33.89145,151.2497,4.502610980728058,Pattison's Patisserie,Bakery
1484,Bondi Junction,-33.89145,151.2497,4.502610980728058,Myer,Department Store
1485,Bondi Junction,-33.89145,151.2497,4.502610980728058,Subway,Sandwich Place
1486,Bondi Junction,-33.89145,151.2497,4.502610980728058,Gelato Bar,Café
1487,Bondi Junction,-33.89145,151.2497,4.502610980728058,Do Dee Noodle Bar,Thai Restaurant
1488,Bondi Junction,-33.89145,151.2497,4.502610980728058,Arthur's Pizza,Pizza Place
1489,Bondi Junction,-33.89145,151.2497,4.502610980728058,Spring Street Social,Cocktail Bar
1490,Bondi Junction,-33.89145,151.2497,4.502610980728058,eVent Cinemas Gold Class,Multiplex
1491,Bondi Junction,-33.89145,151.2497,4.502610980728058,Coco Noir,Café
1492,Bondi Junction,-33.89145,151.2497,4.502610980728058,Target,Department Store
1493,Bondi Junction,-33.89145,151.2497,4.502610980728058,Eastgate Shopping Centre,Shopping Mall
1494,Bondi Junction,-33.89145,151.2497,4.502610980728058,Schnitz,Fried Chicken Joint
1495,Bondi Junction,-33.89145,151.2497,4.502610980728058,Domino's Pizza,Pizza Place
1496,Bondi Junction,-33.89145,151.2497,4.502610980728058,Nespresso Boutique,Coffee Shop
1497,Bondi Junction,-33.89145,151.2497,4.502610980728058,Ryu,Sushi Restaurant
1498,Bondi Junction,-33.89145,151.2497,4.502610980728058,Officeworks,Paper / Office Supplies Store
1499,Bondi Junction,-33.89145,151.2497,4.502610980728058,The Eastern,Pub
1500,Botany,-33.9469267,151.1973167,8.734229922338276,Anytime Fitness,Gym
1501,Botany,-33.9469267,151.1973167,8.734229922338276,Botannix Studio Cafe,Coffee Shop
1502,Botany,-33.9469267,151.1973167,8.734229922338276,Botany Pool,Pool
1503,Botany,-33.9469267,151.1973167,8.734229922338276,Cafe Simeon,Café
1504,Botany,-33.9469267,151.1973167,8.734229922338276,Chemist Warehouse,Pharmacy
1505,Botany,-33.9469267,151.1973167,8.734229922338276,Waterworks Hotel,Pub
1506,Botany,-33.9469267,151.1973167,8.734229922338276,IGA Botany,Grocery Store
1507,Botany,-33.9469267,151.1973167,8.734229922338276,Sydney Airport Heliport,Heliport
1508,Botany,-33.9469267,151.1973167,8.734229922338276,Golden Kylin,Chinese Restaurant
1509,Botany,-33.9469267,151.1973167,8.734229922338276,Jilted Anchovy,Pizza Place
1510,Botany,-33.9469267,151.1973167,8.734229922338276,Yellow Willow,Sporting Goods Shop
1511,Botany,-33.9469267,151.1973167,8.734229922338276,I'm Your Chef,Office
1512,Botany,-33.9469267,151.1973167,8.734229922338276,BWS,Liquor Store
1513,Botany,-33.9469267,151.1973167,8.734229922338276,Capannos,Italian Restaurant
1514,Botany,-33.9469267,151.1973167,8.734229922338276,Botany Asian Takeaway Restaurant,Asian Restaurant
1515,Botany,-33.9469267,151.1973167,8.734229922338276,TNT Express,Shipping Store
1516,Botany,-33.9469267,151.1973167,8.734229922338276,Botany Hot Bread,Bakery
1517,Botany,-33.9469267,151.1973167,8.734229922338276,Captain Cook Hotel,Pub
1518,Botany,-33.9469267,151.1973167,8.734229922338276,Botany Bay Seafood,Seafood Restaurant
1519,Botany,-33.9469267,151.1973167,8.734229922338276,Botany Charcoal Chicken,Fried Chicken Joint
1520,Botany,-33.9469267,151.1973167,8.734229922338276,Tayta's Place,Falafel Restaurant
1521,Botany,-33.9469267,151.1973167,8.734229922338276,Cosi Nero,Café
1522,Botany,-33.9469267,151.1973167,8.734229922338276,Son of a Baker,Bakery
1523,Botany,-33.9469267,151.1973167,8.734229922338276,Pat and Stick's Homemade,Ice Cream Shop
1524,Botany,-33.9469267,151.1973167,8.734229922338276,Victor Badminton Centre,Badminton Court
1525,Botany,-33.9469267,151.1973167,8.734229922338276,Booralee Park,Park
1526,Botany,-33.9469267,151.1973167,8.734229922338276,Bus Stop Botany Road 201921 (Corner Daphne Street),Bus Stop
1527,Botany,-33.9469267,151.1973167,8.734229922338276,Jucy Campervan Rentals Sydney,Rental Car Location
1528,Botany,-33.9469267,151.1973167,8.734229922338276,Blue Sky Helicopters,Heliport
1529,Botany,-33.9469267,151.1973167,8.734229922338276,Sydney Helitours,Heliport
1530,Botany,-33.9469267,151.1973167,8.734229922338276,Foreshore Road Beach,Beach
1531,Botany,-33.9469267,151.1973167,8.734229922338276,The Pilates Refinery,Yoga Studio
1532,Botany,-33.9469267,151.1973167,8.734229922338276,Polished,Furniture / Home Store
1533,Breakfast Point,-33.844,151.1129,9.335583631407241,Breakfast Point Country Club,Gym / Fitness Center
1534,Breakfast Point,-33.844,151.1129,9.335583631407241,Cabarita Park,Park
1535,Breakfast Point,-33.844,151.1129,9.335583631407241,Breakfast Point Village Green,Park
1536,Breakfast Point,-33.844,151.1129,9.335583631407241,cnr58 coffee & gift,Coffee Shop
1537,Breakfast Point,-33.844,151.1129,9.335583631407241,Wolfpack Coffee Roasters,Café
1538,Breakfast Point,-33.844,151.1129,9.335583631407241,Olive Kitchen,Café
1539,Breakfast Point,-33.844,151.1129,9.335583631407241,The Palace Hotel,Pub
1540,Breakfast Point,-33.844,151.1129,9.335583631407241,Upper Crust Boulangerie,Café
1541,Breakfast Point,-33.844,151.1129,9.335583631407241,SUPA IGA Plus Liquor Breakfast Point,Grocery Store
1542,Breakfast Point,-33.844,151.1129,9.335583631407241,Sud,Italian Restaurant
1543,Breakfast Point,-33.844,151.1129,9.335583631407241,Paperboy Concord,Café
1544,Breakfast Point,-33.844,151.1129,9.335583631407241,Katsumi,Japanese Restaurant
1545,Breakfast Point,-33.844,151.1129,9.335583631407241,End to End Building Maintenance,Miscellaneous Shop
1546,Breakfast Point,-33.844,151.1129,9.335583631407241,Explore & Develop,Child Care Service
1547,Breakfast Point,-33.844,151.1129,9.335583631407241,Parramatta Rivercat,Boat or Ferry
1548,Breakfast Point,-33.844,151.1129,9.335583631407241,Cabarita Ferry Wharf,Pier
1549,Breakfast Point,-33.844,151.1129,9.335583631407241,Otto Pezzi,Pizza Place
1550,Breakfast Point,-33.844,151.1129,9.335583631407241,Rimini Pizza Bar,Pizza Place
1551,Breakfast Point,-33.844,151.1129,9.335583631407241,Platform 8 Thai,Thai Restaurant
1552,Breakfast Point,-33.844,151.1129,9.335583631407241,Oriental Thai Massage and Spa,Spa
1553,Breakfast Point,-33.844,151.1129,9.335583631407241,Wangal Centenary Bushland Reserve,Park
1554,Breakfast Point,-33.844,151.1129,9.335583631407241,Cabarita Swimming Centre,Pool
1555,Breakfast Point,-33.844,151.1129,9.335583631407241,Cabarita Marina - D'Albora,Boat or Ferry
1556,Breakfast Point,-33.844,151.1129,9.335583631407241,Dry Cleaners,Dry Cleaner
1557,Breakfast Point,-33.844,151.1129,9.335583631407241,Mortlake Ferry,Boat or Ferry
1558,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,La Piazza,Pizza Place
1559,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Brighton Beach,Beach
1560,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Lashings,Burger Joint
1561,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Nakhon Thai,Thai Restaurant
1562,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Bay Vista Gateau,Dessert Shop
1563,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Coles,Supermarket
1564,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Fitness First,Gym
1565,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Thai By The Beach,Thai Restaurant
1566,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Jailhouse Rock,Pizza Place
1567,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Hurricane's Grill,Steakhouse
1568,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Rockdale Tennis Club,Sports Bar
1569,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Bianco,Italian Restaurant
1570,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Bondi Pizza,Pizza Place
1571,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Anytime Fitness,Gym
1572,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Mootch & Me,Café
1573,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Oporto,Fast Food Restaurant
1574,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Nando's,Portuguese Restaurant
1575,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Eurobay Cafe Bar,Café
1576,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Meet The Greek,Greek Restaurant
1577,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Dezerts,Dessert Shop
1578,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Sammy's Restaurant,Lebanese Restaurant
1579,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Cafe Neptune,Café
1580,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Coles Express,Convenience Store
1581,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Mezes Cafe,Mediterranean Restaurant
1582,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Brighton Kiosk,Café
1583,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Ahhh! espresso,Coffee Shop
1584,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Sushi Dragon,Sushi Restaurant
1585,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Hatzi Jewellers,Boutique
1586,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Mr Liquor,Liquor Store
1587,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Bay St Seafoods,Seafood Restaurant
1588,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Abode at Brighton,Thai Restaurant
1589,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Pro Skips Australia,Business Service
1590,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Novotel Sydney Brighton Beach,Hotel
1591,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Brighton-le-Sands RSL,Bar
1592,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Ocean Heart Seafood,Seafood Restaurant
1593,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Baygarden Restaurant,Seafood Restaurant
1594,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Brighton-Le-Sands Ice Creamery,Ice Cream Shop
1595,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Kamari Greek Restaurant,Greek Restaurant
1596,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Cook Park,Park
1597,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,The Salvation Army Rockdale,Church
1598,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Shell,Gas Station
1599,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Sorelle on Grand Cafe,Coffee Shop
1600,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,PetO,Pet Store
1601,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Sheralee Caravan Park,RV Park
1602,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Botany Bay Seafood,Seafood Restaurant
1603,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Grand Roxy,Australian Restaurant
1604,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Rockdale Community Nursery,Flower Shop
1605,Brighton-Le-Sands,-33.9590873,151.1520593,11.325545648384365,Bicentennial Park East,Park
1606,Bronte,-33.90532,151.26069,6.244610152733488,Eugene's,Restaurant
1607,Bronte,-33.90532,151.26069,6.244610152733488,Three Blue Ducks,Breakfast Spot
1608,Bronte,-33.90532,151.26069,6.244610152733488,Bellagio Cafe,Café
1609,Bronte,-33.90532,151.26069,6.244610152733488,Bronte Beach,Beach
1610,Bronte,-33.90532,151.26069,6.244610152733488,Vacanza Pizzeria,Pizza Place
1611,Bronte,-33.90532,151.26069,6.244610152733488,BRONTEBelo,Café
1612,Bronte,-33.90532,151.26069,6.244610152733488,Favoloso Cafe,Café
1613,Bronte,-33.90532,151.26069,6.244610152733488,Out Of The Blue,Burger Joint
1614,Bronte,-33.90532,151.26069,6.244610152733488,Bronte Beach Pool,Pool
1615,Bronte,-33.90532,151.26069,6.244610152733488,TopHat Coffee Merchants,Coffee Shop
1616,Bronte,-33.90532,151.26069,6.244610152733488,Clovelly Bakery,Bakery
1617,Bronte,-33.90532,151.26069,6.244610152733488,Cafe Q,Australian Restaurant
1618,Bronte,-33.90532,151.26069,6.244610152733488,Bronte Park,Park
1619,Bronte,-33.90532,151.26069,6.244610152733488,Waverley Cemetery,Cemetery
1620,Bronte,-33.90532,151.26069,6.244610152733488,Cafe Salina,Café
1621,Bronte,-33.90532,151.26069,6.244610152733488,Iggy's Bakery,Bakery
1622,Bronte,-33.90532,151.26069,6.244610152733488,Robin Hood Hotel,Pub
1623,Bronte,-33.90532,151.26069,6.244610152733488,Clovelly Hotel,Pub
1624,Bronte,-33.90532,151.26069,6.244610152733488,Uyen Vietnamese,Vietnamese Restaurant
1625,Bronte,-33.90532,151.26069,6.244610152733488,Charing Cross Hotel & Dining Room,Pub
1626,Bronte,-33.90532,151.26069,6.244610152733488,Pure Bronte Burgers,Burger Joint
